GEO_ID,STATE,NAME,Local Tax rate state average,Local Tax Rate
0500000US13081,Georgia,"Crisp County, Georgia",2.96%,2.944
0500000US13083,Georgia,"Dade County, Georgia",2.96%,2.843
0500000US13085,Georgia,"Dawson County, Georgia",2.96%,3.044
0500000US13087,Georgia,"Decatur County, Georgia",2.96%,2.877
0500000US13089,Georgia,"DeKalb County, Georgia",2.96%,2.956
0500000US13091,Georgia,"Dodge County, Georgia",2.96%,3.104
0500000US13093,Georgia,"Dooly County, Georgia",2.96%,2.692
0500000US13095,Georgia,"Dougherty County, Georgia",2.96%,2.969
0500000US13097,Georgia,"Douglas County, Georgia",2.96%,2.879
0500000US13099,Georgia,"Early County, Georgia",2.96%,3.041
0500000US13101,Georgia,"Echols County, Georgia",2.96%,3.068
0500000US13103,Georgia,"Effingham County, Georgia",2.96%,2.919
0500000US13105,Georgia,"Elbert County, Georgia",2.96%,2.936
0500000US13107,Georgia,"Emanuel County, Georgia",2.96%,2.879
0500000US13109,Georgia,"Evans County, Georgia",2.96%,2.836
0500000US13111,Georgia,"Fannin County, Georgia",2.96%,3.003
0500000US13113,Georgia,"Fayette County, Georgia",2.96%,2.793
0500000US13115,Georgia,"Floyd County, Georgia",2.96%,3.123
0500000US13117,Georgia,"Forsyth County, Georgia",2.96%,2.956
0500000US13119,Georgia,"Franklin County, Georgia",2.96%,2.76
0500000US13121,Georgia,"Fulton County, Georgia",2.96%,2.914
0500000US13123,Georgia,"Gilmer County, Georgia",2.96%,2.938
0500000US13125,Georgia,"Glascock County, Georgia",2.96%,2.91
0500000US13127,Georgia,"Glynn County, Georgia",2.96%,2.902
0500000US13129,Georgia,"Gordon County, Georgia",2.96%,2.873
0500000US13131,Georgia,"Grady County, Georgia",2.96%,2.815
0500000US13133,Georgia,"Greene County, Georgia",2.96%,2.882
0500000US13135,Georgia,"Gwinnett County, Georgia",2.96%,3.114
0500000US13137,Georgia,"Habersham County, Georgia",2.96%,3.104
0500000US13139,Georgia,"Hall County, Georgia",2.96%,3.012
0500000US13141,Georgia,"Hancock County, Georgia",2.96%,2.92
0500000US13143,Georgia,"Haralson County, Georgia",2.96%,2.799
0500000US13145,Georgia,"Harris County, Georgia",2.96%,2.95
0500000US13147,Georgia,"Hart County, Georgia",2.96%,3.006
0500000US13149,Georgia,"Heard County, Georgia",2.96%,2.901
0500000US13151,Georgia,"Henry County, Georgia",2.96%,2.956
0500000US13153,Georgia,"Houston County, Georgia",2.96%,3.041
0500000US13155,Georgia,"Irwin County, Georgia",2.96%,2.809
0500000US13157,Georgia,"Jackson County, Georgia",2.96%,2.939
0500000US13159,Georgia,"Jasper County, Georgia",2.96%,2.936
0500000US13161,Georgia,"Jeff Davis County, Georgia",2.96%,3.144
0500000US13163,Georgia,"Jefferson County, Georgia",2.96%,2.926
0500000US13165,Georgia,"Jenkins County, Georgia",2.96%,3.007
0500000US13167,Georgia,"Johnson County, Georgia",2.96%,2.741
0500000US13169,Georgia,"Jones County, Georgia",2.96%,3.035
0500000US13171,Georgia,"Lamar County, Georgia",2.96%,3.213
0500000US13173,Georgia,"Lanier County, Georgia",2.96%,2.816
0500000US13175,Georgia,"Laurens County, Georgia",2.96%,2.859
0500000US13177,Georgia,"Lee County, Georgia",2.96%,2.862
0500000US13179,Georgia,"Liberty County, Georgia",2.96%,3.065
0500000US13181,Georgia,"Lincoln County, Georgia",2.96%,2.868
0500000US13183,Georgia,"Long County, Georgia",2.96%,2.969
0500000US13185,Georgia,"Lowndes County, Georgia",2.96%,2.877
0500000US13187,Georgia,"Lumpkin County, Georgia",2.96%,3.043
0500000US13189,Georgia,"McDuffie County, Georgia",2.96%,2.893
0500000US13191,Georgia,"McIntosh County, Georgia",2.96%,3.336
0500000US13193,Georgia,"Macon County, Georgia",2.96%,2.923
0500000US13195,Georgia,"Madison County, Georgia",2.96%,3.038
0500000US13197,Georgia,"Marion County, Georgia",2.96%,2.923
0500000US13199,Georgia,"Meriwether County, Georgia",2.96%,3.067
0500000US13201,Georgia,"Miller County, Georgia",2.96%,2.873
0500000US13205,Georgia,"Mitchell County, Georgia",2.96%,3.115
0500000US13207,Georgia,"Monroe County, Georgia",2.96%,3.012
0500000US13209,Georgia,"Montgomery County, Georgia",2.96%,3.112
0500000US13211,Georgia,"Morgan County, Georgia",2.96%,2.88
0500000US13213,Georgia,"Murray County, Georgia",2.96%,2.831
0500000US13215,Georgia,"Muscogee County, Georgia",2.96%,2.997
0500000US13217,Georgia,"Newton County, Georgia",2.96%,2.882
0500000US13219,Georgia,"Oconee County, Georgia",2.96%,3.034
0500000US13221,Georgia,"Oglethorpe County, Georgia",2.96%,2.862
0500000US13223,Georgia,"Paulding County, Georgia",2.96%,2.628
0500000US13225,Georgia,"Peach County, Georgia",2.96%,2.932
0500000US13227,Georgia,"Pickens County, Georgia",2.96%,2.861
0500000US13229,Georgia,"Pierce County, Georgia",2.96%,2.923
0500000US13231,Georgia,"Pike County, Georgia",2.96%,2.88
0500000US13233,Georgia,"Polk County, Georgia",2.96%,3.243
0500000US13235,Georgia,"Pulaski County, Georgia",2.96%,2.976
0500000US13237,Georgia,"Putnam County, Georgia",2.96%,2.785
0500000US13241,Georgia,"Rabun County, Georgia",2.96%,3.149
0500000US13243,Georgia,"Randolph County, Georgia",2.96%,2.87
0500000US13245,Georgia,"Richmond County, Georgia",2.96%,3.086
0500000US13247,Georgia,"Rockdale County, Georgia",2.96%,3.09
0500000US13249,Georgia,"Schley County, Georgia",2.96%,3.078
0500000US13251,Georgia,"Screven County, Georgia",2.96%,3.01
0500000US13253,Georgia,"Seminole County, Georgia",2.96%,3.04
0500000US13255,Georgia,"Spalding County, Georgia",2.96%,3.071
0500000US13257,Georgia,"Stephens County, Georgia",2.96%,2.922
0500000US13259,Georgia,"Stewart County, Georgia",2.96%,3.148
0500000US13261,Georgia,"Sumter County, Georgia",2.96%,2.843
0500000US13263,Georgia,"Talbot County, Georgia",2.96%,2.99
0500000US13267,Georgia,"Tattnall County, Georgia",2.96%,2.942
0500000US13269,Georgia,"Taylor County, Georgia",2.96%,2.954
0500000US13271,Georgia,"Telfair County, Georgia",2.96%,3.129
0500000US13273,Georgia,"Terrell County, Georgia",2.96%,2.899
0500000US13275,Georgia,"Thomas County, Georgia",2.96%,2.719
0500000US13277,Georgia,"Tift County, Georgia",2.96%,3.084
0500000US13279,Georgia,"Toombs County, Georgia",2.96%,2.93
0500000US13281,Georgia,"Towns County, Georgia",2.96%,2.935
0500000US13283,Georgia,"Treutlen County, Georgia",2.96%,2.978
0500000US13285,Georgia,"Troup County, Georgia",2.96%,2.904
0500000US13287,Georgia,"Turner County, Georgia",2.96%,3.007
0500000US13289,Georgia,"Twiggs County, Georgia",2.96%,3.121
0500000US13291,Georgia,"Union County, Georgia",2.96%,2.975
0500000US13293,Georgia,"Upson County, Georgia",2.96%,2.848
0500000US13295,Georgia,"Walker County, Georgia",2.96%,2.856
0500000US13297,Georgia,"Walton County, Georgia",2.96%,3.152
0500000US13299,Georgia,"Ware County, Georgia",2.96%,2.781
0500000US13301,Georgia,"Warren County, Georgia",2.96%,3.033
0500000US13303,Georgia,"Washington County, Georgia",2.96%,2.92
0500000US13305,Georgia,"Wayne County, Georgia",2.96%,3.194
0500000US13307,Georgia,"Webster County, Georgia",2.96%,3.049
0500000US13309,Georgia,"Wheeler County, Georgia",2.96%,2.994
0500000US13311,Georgia,"White County, Georgia",2.96%,3.26
0500000US13313,Georgia,"Whitfield County, Georgia",2.96%,2.8
0500000US13315,Georgia,"Wilcox County, Georgia",2.96%,3.074
0500000US13317,Georgia,"Wilkes County, Georgia",2.96%,2.975
0500000US13319,Georgia,"Wilkinson County, Georgia",2.96%,2.994
0500000US13321,Georgia,"Worth County, Georgia",2.96%,2.812
0500000US13265,Georgia,"Taliaferro County, Georgia",2.96%,3.111
0500000US13239,Georgia,"Quitman County, Georgia",2.96%,3.164
0500000US15001,Hawaii,"Hawaii County, Hawaii",0.35%,0.37
0500000US15003,Hawaii,"Honolulu County, Hawaii",0.35%,0.331
0500000US15007,Hawaii,"Kauai County, Hawaii",0.35%,0.353
0500000US15009,Hawaii,"Maui County, Hawaii",0.35%,0.356
0500000US15005,Hawaii,"Kalawao County, Hawaii",0.35%,0.339
0500000US16001,Idaho,"Ada County, Idaho",0.01%,0.01
0500000US16003,Idaho,"Adams County, Idaho",0.01%,0.01
0500000US16005,Idaho,"Bannock County, Idaho",0.01%,0.01
0500000US16007,Idaho,"Bear Lake County, Idaho",0.01%,0.01
0500000US16009,Idaho,"Benewah County, Idaho",0.01%,0.01
0500000US16011,Idaho,"Bingham County, Idaho",0.01%,0.01
0500000US16013,Idaho,"Blaine County, Idaho",0.01%,0.01
0500000US16015,Idaho,"Boise County, Idaho",0.01%,0.01
0500000US16017,Idaho,"Bonner County, Idaho",0.01%,0.01
0500000US16019,Idaho,"Bonneville County, Idaho",0.01%,0.01
0500000US16021,Idaho,"Boundary County, Idaho",0.01%,0.01
0500000US16023,Idaho,"Butte County, Idaho",0.01%,0.01
0500000US16027,Idaho,"Canyon County, Idaho",0.01%,0.01
0500000US16029,Idaho,"Caribou County, Idaho",0.01%,0.01
0500000US16031,Idaho,"Cassia County, Idaho",0.01%,0.01
0500000US16035,Idaho,"Clearwater County, Idaho",0.01%,0.01
0500000US16037,Idaho,"Custer County, Idaho",0.01%,0.009
0500000US16039,Idaho,"Elmore County, Idaho",0.01%,0.01
0500000US16041,Idaho,"Franklin County, Idaho",0.01%,0.01
0500000US16043,Idaho,"Fremont County, Idaho",0.01%,0.011
0500000US16045,Idaho,"Gem County, Idaho",0.01%,0.01
0500000US16047,Idaho,"Gooding County, Idaho",0.01%,0.011
0500000US16049,Idaho,"Idaho County, Idaho",0.01%,0.01
0500000US16051,Idaho,"Jefferson County, Idaho",0.01%,0.011
0500000US16053,Idaho,"Jerome County, Idaho",0.01%,0.01
0500000US16055,Idaho,"Kootenai County, Idaho",0.01%,0.01
0500000US16057,Idaho,"Latah County, Idaho",0.01%,0.01
0500000US16059,Idaho,"Lemhi County, Idaho",0.01%,0.01
0500000US16061,Idaho,"Lewis County, Idaho",0.01%,0.01
0500000US16063,Idaho,"Lincoln County, Idaho",0.01%,0.01
0500000US16065,Idaho,"Madison County, Idaho",0.01%,0.01
0500000US16067,Idaho,"Minidoka County, Idaho",0.01%,0.01
0500000US16069,Idaho,"Nez Perce County, Idaho",0.01%,0.01
0500000US16071,Idaho,"Oneida County, Idaho",0.01%,0.009
0500000US16073,Idaho,"Owyhee County, Idaho",0.01%,0.01
0500000US16075,Idaho,"Payette County, Idaho",0.01%,0.01
0500000US16077,Idaho,"Power County, Idaho",0.01%,0.01
0500000US16079,Idaho,"Shoshone County, Idaho",0.01%,0.011
0500000US16081,Idaho,"Teton County, Idaho",0.01%,0.009
0500000US16083,Idaho,"Twin Falls County, Idaho",0.01%,0.01
0500000US16085,Idaho,"Valley County, Idaho",0.01%,0.01
0500000US16087,Idaho,"Washington County, Idaho",0.01%,0.01
0500000US16025,Idaho,"Camas County, Idaho",0.01%,0.01
0500000US16033,Idaho,"Clark County, Idaho",0.01%,0.01
0500000US17001,Illinois,"Adams County, Illinois",1.94%,1.99
0500000US17003,Illinois,"Alexander County, Illinois",1.94%,1.796
0500000US17005,Illinois,"Bond County, Illinois",1.94%,1.947
0500000US17007,Illinois,"Boone County, Illinois",1.94%,1.966
0500000US17009,Illinois,"Brown County, Illinois",1.94%,1.896
0500000US17011,Illinois,"Bureau County, Illinois",1.94%,1.883
0500000US17013,Illinois,"Calhoun County, Illinois",1.94%,1.984
0500000US17015,Illinois,"Carroll County, Illinois",1.94%,1.9
0500000US17017,Illinois,"Cass County, Illinois",1.94%,1.889
0500000US17019,Illinois,"Champaign County, Illinois",1.94%,1.979
0500000US17021,Illinois,"Christian County, Illinois",1.94%,1.773
0500000US17023,Illinois,"Clark County, Illinois",1.94%,2.007
0500000US17025,Illinois,"Clay County, Illinois",1.94%,1.879
0500000US17027,Illinois,"Clinton County, Illinois",1.94%,1.938
0500000US17029,Illinois,"Coles County, Illinois",1.94%,1.938
0500000US17031,Illinois,"Cook County, Illinois",1.94%,2.014
0500000US17033,Illinois,"Crawford County, Illinois",1.94%,1.872
0500000US17035,Illinois,"Cumberland County, Illinois",1.94%,2.132
0500000US17037,Illinois,"DeKalb County, Illinois",1.94%,1.965
0500000US17039,Illinois,"De Witt County, Illinois",1.94%,2.179
0500000US17041,Illinois,"Douglas County, Illinois",1.94%,1.909
0500000US17043,Illinois,"DuPage County, Illinois",1.94%,2.024
0500000US17045,Illinois,"Edgar County, Illinois",1.94%,1.964
0500000US17047,Illinois,"Edwards County, Illinois",1.94%,1.99
0500000US17049,Illinois,"Effingham County, Illinois",1.94%,1.945
0500000US17051,Illinois,"Fayette County, Illinois",1.94%,1.769
0500000US17053,Illinois,"Ford County, Illinois",1.94%,1.956
0500000US17055,Illinois,"Franklin County, Illinois",1.94%,2.005
0500000US17057,Illinois,"Fulton County, Illinois",1.94%,2.019
0500000US17059,Illinois,"Gallatin County, Illinois",1.94%,2.011
0500000US17061,Illinois,"Greene County, Illinois",1.94%,1.889
0500000US17063,Illinois,"Grundy County, Illinois",1.94%,1.956
0500000US17065,Illinois,"Hamilton County, Illinois",1.94%,1.949
0500000US17067,Illinois,"Hancock County, Illinois",1.94%,1.906
0500000US17069,Illinois,"Hardin County, Illinois",1.94%,1.929
0500000US17071,Illinois,"Henderson County, Illinois",1.94%,1.968
0500000US17073,Illinois,"Henry County, Illinois",1.94%,1.871
0500000US17075,Illinois,"Iroquois County, Illinois",1.94%,1.958
0500000US17077,Illinois,"Jackson County, Illinois",1.94%,1.873
0500000US17079,Illinois,"Jasper County, Illinois",1.94%,2.044
0500000US17081,Illinois,"Jefferson County, Illinois",1.94%,1.897
0500000US17083,Illinois,"Jersey County, Illinois",1.94%,1.995
0500000US17085,Illinois,"Jo Daviess County, Illinois",1.94%,1.886
0500000US17087,Illinois,"Johnson County, Illinois",1.94%,1.926
0500000US17089,Illinois,"Kane County, Illinois",1.94%,1.987
0500000US17091,Illinois,"Kankakee County, Illinois",1.94%,1.88
0500000US17093,Illinois,"Kendall County, Illinois",1.94%,1.925
0500000US17095,Illinois,"Knox County, Illinois",1.94%,1.887
0500000US17097,Illinois,"Lake County, Illinois",1.94%,2.031
0500000US17099,Illinois,"LaSalle County, Illinois",1.94%,1.979
0500000US17101,Illinois,"Lawrence County, Illinois",1.94%,1.979
0500000US17103,Illinois,"Lee County, Illinois",1.94%,1.912
0500000US17105,Illinois,"Livingston County, Illinois",1.94%,1.887
0500000US17107,Illinois,"Logan County, Illinois",1.94%,1.851
0500000US17109,Illinois,"McDonough County, Illinois",1.94%,2.077
0500000US17111,Illinois,"McHenry County, Illinois",1.94%,1.986
0500000US17113,Illinois,"McLean County, Illinois",1.94%,1.929
0500000US17115,Illinois,"Macon County, Illinois",1.94%,1.968
0500000US17117,Illinois,"Macoupin County, Illinois",1.94%,1.861
0500000US17119,Illinois,"Madison County, Illinois",1.94%,1.871
0500000US17121,Illinois,"Marion County, Illinois",1.94%,1.936
0500000US17123,Illinois,"Marshall County, Illinois",1.94%,1.915
0500000US17125,Illinois,"Mason County, Illinois",1.94%,1.886
0500000US17127,Illinois,"Massac County, Illinois",1.94%,1.893
0500000US17129,Illinois,"Menard County, Illinois",1.94%,1.875
0500000US17131,Illinois,"Mercer County, Illinois",1.94%,1.834
0500000US17133,Illinois,"Monroe County, Illinois",1.94%,2.026
0500000US17135,Illinois,"Montgomery County, Illinois",1.94%,2.034
0500000US17137,Illinois,"Morgan County, Illinois",1.94%,1.972
0500000US17139,Illinois,"Moultrie County, Illinois",1.94%,1.92
0500000US17141,Illinois,"Ogle County, Illinois",1.94%,2.008
0500000US17143,Illinois,"Peoria County, Illinois",1.94%,1.933
0500000US17145,Illinois,"Perry County, Illinois",1.94%,1.951
0500000US17147,Illinois,"Piatt County, Illinois",1.94%,1.937
0500000US17149,Illinois,"Pike County, Illinois",1.94%,1.937
0500000US17151,Illinois,"Pope County, Illinois",1.94%,1.993
0500000US17153,Illinois,"Pulaski County, Illinois",1.94%,1.865
0500000US17155,Illinois,"Putnam County, Illinois",1.94%,2.002
0500000US17157,Illinois,"Randolph County, Illinois",1.94%,1.924
0500000US17159,Illinois,"Richland County, Illinois",1.94%,1.916
0500000US17161,Illinois,"Rock Island County, Illinois",1.94%,1.924
0500000US17163,Illinois,"St. Clair County, Illinois",1.94%,2.053
0500000US17165,Illinois,"Saline County, Illinois",1.94%,1.894
0500000US17167,Illinois,"Sangamon County, Illinois",1.94%,2.005
0500000US17169,Illinois,"Schuyler County, Illinois",1.94%,2.012
0500000US17171,Illinois,"Scott County, Illinois",1.94%,1.967
0500000US17173,Illinois,"Shelby County, Illinois",1.94%,1.78
0500000US17175,Illinois,"Stark County, Illinois",1.94%,1.885
0500000US17177,Illinois,"Stephenson County, Illinois",1.94%,2.009
0500000US17179,Illinois,"Tazewell County, Illinois",1.94%,1.88
0500000US17181,Illinois,"Union County, Illinois",1.94%,1.858
0500000US17183,Illinois,"Vermilion County, Illinois",1.94%,1.966
0500000US17185,Illinois,"Wabash County, Illinois",1.94%,1.994
0500000US17187,Illinois,"Warren County, Illinois",1.94%,1.848
0500000US17189,Illinois,"Washington County, Illinois",1.94%,1.974
0500000US17191,Illinois,"Wayne County, Illinois",1.94%,1.909
0500000US17193,Illinois,"White County, Illinois",1.94%,1.991
0500000US17195,Illinois,"Whiteside County, Illinois",1.94%,1.807
0500000US17197,Illinois,"Will County, Illinois",1.94%,1.944
0500000US17199,Illinois,"Williamson County, Illinois",1.94%,1.907
0500000US17201,Illinois,"Winnebago County, Illinois",1.94%,1.998
0500000US17203,Illinois,"Woodford County, Illinois",1.94%,1.939
0500000US18001,Indiana,"Adams County, Indiana",None,None
0500000US18003,Indiana,"Allen County, Indiana",None,None
0500000US18005,Indiana,"Bartholomew County, Indiana",None,None
0500000US18007,Indiana,"Benton County, Indiana",None,None
0500000US18009,Indiana,"Blackford County, Indiana",None,None
0500000US18011,Indiana,"Boone County, Indiana",None,None
0500000US18013,Indiana,"Brown County, Indiana",None,None
0500000US18015,Indiana,"Carroll County, Indiana",None,None
0500000US18017,Indiana,"Cass County, Indiana",None,None
0500000US18019,Indiana,"Clark County, Indiana",None,None
0500000US18021,Indiana,"Clay County, Indiana",None,None
0500000US18023,Indiana,"Clinton County, Indiana",None,None
0500000US18025,Indiana,"Crawford County, Indiana",None,None
0500000US18027,Indiana,"Daviess County, Indiana",None,None
0500000US18029,Indiana,"Dearborn County, Indiana",None,None
0500000US18031,Indiana,"Decatur County, Indiana",None,None
0500000US18033,Indiana,"DeKalb County, Indiana",None,None
